Episode Number,Epsilon Value,Learn Step Counter,Total Reward
774,0.9509212701014494,201296,723.0
775,0.9508841848904409,201452,618.0
776,0.9508770532849053,201482,246.0
777,0.9508411583491733,201633,790.0
778,0.9508216663027821,201715,651.0
779,0.9508133466485594,201750,243.0
780,0.9507905273992167,201846,595.0
781,0.9507489312183605,202021,756.0
782,0.9506125085182214,202595,1351.0
783,0.9505768612130819,202745,586.0
784,0.9505683060587585,202781,245.0
785,0.9505229175001246,202972,709.0
786,0.9504891745312719,203114,608.0
787,0.9504799073058383,203153,241.0
788,0.950472065877968,203186,247.0
789,0.9504625612036431,203226,239.0
790,0.9503767858174327,203587,719.0
791,0.9503539770454252,203683,604.0
792,0.9503451863106936,203720,246.0
793,0.9503055102224439,203887,634.0
794,0.9502974326589259,203921,239.0
795,0.9502755760665916,204013,621.0
796,0.9501812658840851,204410,991.0
797,0.9500617880872723,204913,1278.0
798,0.9499781863179901,205265,773.0
799,0.9498983914917839,205601,692.0
800,0.9498893674987995,205639,233.0
801,0.9498641957609378,205745,617.0
802,0.9498551720928113,205783,245.0
803,0.9497331235297125,206297,703.0
804,0.9496804147974411,206519,601.0
805,0.9496709180395887,206559,237.0
806,0.9496486010324477,206653,593.0
807,0.9492514935062721,208326,738.0
808,0.9492436622127748,208359,237.0
809,0.949210676564514,208498,746.0
810,0.949097727200489,208974,663.0
811,0.9490630857613213,209120,638.0
812,0.9489949929192569,209407,726.0
813,0.9489299889805177,209681,789.0
814,0.9488692593969908,209937,1023.0
815,0.9488429286370884,210048,595.0
816,0.9488355751319661,210079,252.0
817,0.9488237147599201,210129,220.0
818,0.9487390360116265,210486,725.0
819,0.9487304973976576,210522,234.0
820,0.9485912813949673,211109,957.0
821,0.9485839298401034,211140,237.0
822,0.9485438530106788,211309,810.0
823,0.9485338933512644,211351,233.0
824,0.9485253565835715,211387,230.0
825,0.9484883648113797,211543,636.0
826,0.9484482920194954,211712,810.0
827,0.9484001594840253,211915,803.0
828,0.9482756901159979,212440,1360.0
829,0.9482607548896247,212503,612.0
830,0.9482254328299623,212652,638.0
831,0.9481984087868397,212766,595.0
832,0.9481896379910257,212803,242.0
833,0.9479049867520039,214004,2172.0
834,0.9477488322494756,214663,1228.0
835,0.947741013352884,214696,238.0
836,0.9477182678386643,214792,611.0
837,0.9476038377523567,215275,691.0
838,0.947565223677903,215438,1062.0
839,0.947544614355836,215525,615.0
840,0.9475349020720991,215566,226.0
841,0.9473906508466104,216175,957.0
842,0.9472464215817021,216784,671.0
843,0.9472220302973334,216887,629.0
844,0.9471886413050715,217028,738.0
845,0.9471820110069588,217056,248.0
846,0.9471749071676268,217086,246.0
847,0.9471543063348528,217173,620.0
848,0.9471344163007768,217257,634.0
849,0.946970812941534,217948,933.0
850,0.9469620535009308,217985,230.0
851,0.9469428777111034,218066,604.0
852,0.9467987166144742,218675,1251.0
853,0.9467894853708344,218714,234.0
854,0.9464946063390348,219960,823.0
855,0.9464870344115242,219992,243.0
856,0.946308874974784,220745,921.0
857,0.9462450012734916,221015,1027.0
858,0.9462076253294442,221173,592.0
859,0.9461993460479087,221208,236.0
860,0.9461437584622734,221443,728.0
861,0.9461238896494826,221527,631.0
862,0.9461037847279272,221612,650.0
863,0.9460810785067281,221708,630.0
864,0.9460569537437994,221810,618.0
865,0.9460340121379683,221907,622.0
866,0.9460269169085966,221937,251.0
867,0.9459351567366138,222325,766.0
868,0.9459254609497348,222366,235.0
869,0.9458207054927668,222809,755.0
870,0.9458006070138071,222894,607.0
871,0.9457644308279358,223047,733.0
872,0.9457242366887273,223217,810.0
873,0.9456830985740439,223391,809.0
874,0.9456745874633917,223427,233.0
875,0.9455091088696774,224127,1331.0
876,0.9454724710969855,224282,609.0
877,0.945346967941197,224813,1352.0
878,0.9453384598557073,224849,240.0
879,0.9452245534200407,225331,975.0
880,0.9451817829713349,225512,631.0
881,0.945145157882277,225667,637.0
882,0.9451361790448031,225705,237.0
883,0.9449537853409766,226477,917.0
884,0.9448167769583047,227057,727.0
885,0.9448075650384847,227096,244.0
886,0.9447733163807267,227241,602.0
887,0.9447022248546249,227542,1010.0
888,0.9445784769533481,228066,739.0
889,0.9445026775625783,228387,682.0
890,0.9444939409521245,228424,237.0
891,0.9444859127867414,228458,238.0
892,0.9444778846895976,228492,242.0
893,0.9444708011311393,228522,251.0
894,0.9444344397007077,228676,813.0
895,0.9443449587655748,229055,1283.0
896,0.9443187535532888,229166,602.0
897,0.9441395860464361,229925,1465.0
898,0.9440272401063533,230401,748.0
899,0.9440192159079112,230435,245.0
900,0.9438153297522593,231299,1205.0
901,0.9438054197420844,231341,242.0
902,0.9437485571714317,231582,732.0
903,0.943739591601603,231620,242.0
904,0.9437032583221997,231774,637.0
905,0.9435728003485265,232327,733.0
906,0.943496845785806,232649,1404.0
907,0.9434067461280856,233031,767.0
908,0.9432605293962276,233651,1229.0
909,0.9432143107568715,233847,764.0
910,0.9432053502623599,233885,240.0
911,0.9430888715797331,234379,976.0
912,0.9430817984388354,234409,247.0
913,0.942926438491228,235068,942.0
914,0.9428224865688308,235509,994.0
915,0.9428005661981004,235602,631.0
916,0.9426900292982338,236071,750.0
917,0.942680131103653,236113,227.0
918,0.9426591567014525,236202,628.0
919,0.9426195658433307,236370,574.0
920,0.9424590985023353,237051,1479.0
921,0.9423219806619101,237633,1352.0
922,0.9422979517547662,237735,626.0
923,0.9421759320556905,238253,1268.0
924,0.9421658037175934,238296,234.0
925,0.9421347127551837,238428,733.0
926,0.9421255269853654,238467,231.0
927,0.9421186965992003,238496,250.0
928,0.9421102175680257,238532,237.0
929,0.9421003254614371,238574,228.0
930,0.9420927886880373,238606,248.0
931,0.9419795088271099,239087,662.0
932,0.9419347658574955,239277,630.0
933,0.9416776527317795,240369,1139.0
934,0.9415340578211587,240979,949.0
935,0.9413248251024742,241868,895.0
936,0.9409914197993606,243285,787.0
937,0.9409041468815971,243656,769.0
938,0.9408968549018026,243687,244.0
939,0.9408601606354129,243843,636.0
940,0.9407750166330446,244205,1000.0
941,0.94075784764351,244278,653.0
942,0.940749851234789,244312,235.0
943,0.9405407927866719,245201,904.0
944,0.9405161039118147,245306,588.0
945,0.9405071690501501,245344,236.0
946,0.9404987045226599,245380,238.0
947,0.940472841160672,245490,585.0
948,0.9403197916413629,246141,1231.0
949,0.9403101534116884,246182,227.0
950,0.9401778140546354,246745,680.0
951,0.9401672371123991,246790,231.0
952,0.9399305797713335,247797,870.0
953,0.9399047320325632,247907,599.0
954,0.939884054353326,247995,619.0
955,0.9398751254961045,248033,230.0
956,0.9398560932151341,248114,630.0
957,0.9398462247767297,248156,218.0
958,0.939836826360298,248196,226.0
959,0.939707842591453,248745,961.0
960,0.9396895184648899,248823,609.0
961,0.9396812962165466,248858,239.0
962,0.9396566299031819,248963,588.0
963,0.9396270311818178,249089,594.0
964,0.9396183396708904,249126,240.0
965,0.9395676016441376,249342,624.0
966,0.9393116043218732,250432,862.0
967,0.9392869477127938,250537,605.0
968,0.939268631793602,250615,610.0
969,0.9392615873043989,250645,251.0
970,0.939105917578308,251308,1232.0
971,0.9390876051891696,251386,602.0
972,0.9390523900598559,251536,637.0
973,0.9389383021111698,252022,2316.0
974,0.9389211666413736,252095,610.0
975,0.9389134205727322,252128,246.0
976,0.9388584957373225,252362,717.0
977,0.9388223503765161,252516,748.0
978,0.9388120233861683,252560,235.0
979,0.9387871451940718,252666,596.0
980,0.9387413804305418,252861,804.0
981,0.9387350439468165,252888,250.0
982,0.9387014847646697,253031,757.0
983,0.9386937405083965,253064,241.0
984,0.9386857616445139,253098,251.0
985,0.9386472763124251,253262,635.0
986,0.938617474730775,253389,588.0
987,0.938610435125232,253419,247.0
988,0.9385632711299702,253620,732.0
989,0.9385419190557608,253711,608.0
990,0.93851962894709,253806,623.0
991,0.9385109476795869,253843,247.0
992,0.9384755195555888,253994,637.0
993,0.9383643167815003,254468,1371.0
994,0.9383568098960546,254500,241.0
995,0.9383171651533764,254669,634.0
996,0.9382474976815828,254966,1306.0
997,0.9382127831620468,255114,735.0
998,0.9381942536402403,255193,614.0
999,0.9380120270829944,255970,1030.0
